BoroCT2010,boro,center_x,center_y
3036900,3036900,-73.90923344798716,40.679652157946066
3000700,3000700,-73.9973911159187,40.69235769599991
5013400,5013400,-74.1174462416774,40.569881600171165
4142900,4142900,-73.78452919131912,40.75107040896784
4145101,4145101,-73.78468801534437,40.75514090997569
4018200,4018200,-73.79910153822016,40.676156677099584
4079200,4079200,-73.7969166431956,40.66891708413133
4006201,4006201,-73.8467751896562,40.66682272889059
4089200,4089200,-73.84636623405575,40.654009936823726
2033700,2033700,-73.90250699658687,40.90633770015969
3050202,3050202,-73.97527849980884,40.65352417417036
3050400,3050400,-73.97355559021226,40.64871847813314
2027900,2027900,-73.89724220566768,40.88254878821858
2028100,2028100,-73.89068225465455,40.88380455486769
4036800,4036800,-73.76648253821634,40.68532558201825
4004002,4004002,-73.8429736590578,40.68154267999457
4008600,4008600,-73.8411337321092,40.67710311164398
4097300,4097300,-73.82102850796923,40.79355439112306
2035800,2035800,-73.84259416992741,40.87398449292626
5002100,5002100,-74.07736042204394,40.63044108086576
3001800,3001800,-74.013388722914,40.65529509225673
3003400,3003400,-74.03363926838877,40.63940943099291
1011100,1011100,-73.995388302218,40.7546471054747
1011500,1011500,-73.99354883179105,40.7571677565992
3057500,3057500,-73.95318919349923,40.73210719265069
3057900,3057900,-73.94852022313191,40.73416417237955
1017100,1017100,-73.97927723436689,40.787825015940356
1017900,1017900,-73.97567848210691,40.79294229952908
1018300,1018300,-73.97384450591683,40.79551446316125
1018700,1018700,-73.97200788333538,40.79809132464163
1016200,1016200,-73.93967109635024,40.78796394634703
1024000,1024000,-73.9245967690643,40.791001366659906
2011800,2011800,-73.80426893086691,40.81261196660432
4103201,4103201,-73.75529906669898,40.60849954294325
4100802,4100802,-73.76321442731594,40.60296404527127
1028300,1028300,-73.92873245149543,40.85890448696329
1028500,1028500,-73.92804802063092,40.86149938210625
5031901,5031901,-74.16332623304564,40.63026022965639
5032300,5032300,-74.17853271869335,40.633959794277004
5023100,5023100,-74.15633523363118,40.63006217834043
4019800,4019800,-73.80280928454046,40.691844013463914
4019600,4019600,-73.79990762537552,40.68947372929861
4020200,4020200,-73.80774012640862,40.68977520455281
4022001,4022001,-73.82070077840285,40.71375132300534
4043701,4043701,-73.85104384312193,40.739152185921505
4043702,4043702,-73.85651556487889,40.73806190658093
4080301,4080301,-73.8308838541558,40.74476654150422
4026400,4026400,-73.78579129324929,40.69223101459552
4027600,4027600,-73.78623987433265,40.687588160058645
4025800,4025800,-73.78727994889421,40.69604180766791
4008800,4008800,-73.83874759934626,40.670823443058254
3052300,3052300,-73.9587949107102,40.711682492116566
3052500,3052500,-73.95997786604364,40.708904013795234
3070201,3070201,-73.90886643974949,40.60930049660853
3070202,3070202,-73.89184691065986,40.59323461483692
3070203,3070203,-73.85889167834773,40.61148889510904
5014607,5014607,-74.16412067673302,40.55692830494292
5017012,5017012,-74.17379228562397,40.55294822965273
5022600,5022600,-74.22970439059696,40.53681496575505
5020803,5020803,-74.21067603734242,40.53282860938687
3036600,3036600,-73.96377540987058,40.582867470391726
3037000,3037000,-73.96317047042139,40.58784886470888
3037401,3037401,-73.9677533226179,40.588003170969614
3040200,3040200,-73.98272328816293,40.59600093886759
4098700,4098700,-73.80872561576801,40.79242878783231
1015100,1015100,-73.98961032090624,40.77414227781601
1015500,1015500,-73.9866341430722,40.777386618856106
5027705,5027705,-74.1569827251998,40.58824625677072
2005400,2005400,-73.87974306522143,40.829907426058305
2005600,2005600,-73.8791422475353,40.83262178071056
2015700,2015700,-73.88551444648566,40.83299901811549
3017700,3017700,-73.96891391542165,40.66162637573027
3032700,3032700,-73.95880035337076,40.66264872848362
3058800,3058800,-73.95854718129591,40.58962262362778
3059000,3059000,-73.9546858164472,40.58998862073093
3060600,3060600,-73.95614135129573,40.58645370481559
4002400,4002400,-73.84656584212661,40.697175474245576
4002600,4002600,-73.84309180494618,40.69726033803899
4098100,4098100,-73.81604920197213,40.79472103813913
3037402,3037402,-73.97201633312434,40.58679154695827
1010602,1010602,-73.95919889101165,40.76040848219789
1011000,1011000,-73.96313667079788,40.76214693284826
1011600,1011600,-73.95614970382769,40.7633978337666
4108500,4108500,-73.78903072879653,40.77245887785765
4109900,4109900,-73.7864538689504,40.76795781560071
4113300,4113300,-73.78307532673165,40.76414704467792
5002900,5002900,-74.08273847075453,40.61966101576149
5003300,5003300,-74.08662738223286,40.62561174314556
5012806,5012806,-74.11002126939479,40.55941562886427
5013201,5013201,-74.12257141029667,40.56477755724523
1018200,1018200,-73.94184698956856,40.79832012253828
1018800,1018800,-73.93725957177955,40.797596400802185
1019400,1019400,-73.93518242063259,40.80046627890033
1019600,1019600,-73.93857079034649,40.80280689566938
5017005,5017005,-74.18141364566392,40.53935339576506
5017600,5017600,-74.17585193147544,40.52965876817844
2030701,2030701,-73.9105559590093,40.8931545150586
2030900,2030900,-73.91398103700764,40.897283372314355
5014608,5014608,-74.15651761791047,40.55846374302891
5023900,5023900,-74.14931259236246,40.62950611642741
5030302,5030302,-74.15873804726864,40.62352820673793
5007000,5007000,-74.0780711664075,40.587962937592636
5013800,5013800,-74.13188312943817,40.57048833561284
5009601,5009601,-74.0886010208471,40.59692754743408
5009602,5009602,-74.09515939822468,40.590781638285094
5000700,5000700,-74.0823879672663,40.646089464826844
5008100,5008100,-74.09336792841798,40.642831228520535
3059800,3059800,-73.93623546716063,40.587896949678225
3062600,3062600,-73.93443800653841,40.59233464311397
3035000,3035000,-73.97892037680911,40.57756637467669
3035400,3035400,-73.97260436038194,40.58013556918455
3023000,3023000,-73.98428054406251,40.63781574174588
3047800,3047800,-73.97887421428877,40.63339818528807
5011201,5011201,-74.08816798218328,40.578896956690976
5011401,5011401,-74.0990982892143,40.58574353960871
1000700,1000700,-74.00751279384195,40.70537060310013
1000900,1000900,-74.00982324104977,40.702260861342715
5003600,5003600,-74.07585571266513,40.61113226855771
5010500,5010500,-74.11187049229459,40.63379572922827
3016100,3016100,-73.97318286249683,40.679883371791384
3003500,3003500,-73.97618042194301,40.685324620600944
3017900,3017900,-73.97132616652935,40.68423878659765
4053800,4053800,-73.7425304184477,40.706478919925985
4058200,4058200,-73.73755380577703,40.70698899468683
5000800,5000800,-74.0677047320307,40.61193433218609
5004000,5004000,-74.08080595573117,40.61364696721026
3016300,3016300,-73.97000214650714,40.67917747001438
3020300,3020300,-73.96481764348877,40.67995524551744
3020500,3020500,-73.96570302299916,40.677475068649066
1003700,1003700,-74.00748585230014,40.726290395604416
1003900,1003900,-74.01060519155294,40.72079036467255
1003300,1003300,-74.0061463374447,40.71886213633688
1004700,1004700,-74.00286273056496,40.722418675822205
3031702,3031702,-73.95037582423622,40.67119679907505
3031900,3031900,-73.94939741948261,40.66688976249906
3032100,3032100,-73.95218261492639,40.666872147189856
3038900,3038900,-73.93723498386952,40.69943859620711
2022000,2022000,-73.87259807356604,40.84314385756521
4065501,4065501,-73.86662645734978,40.71475402926185
4161700,4161700,-73.71764303034092,40.72881380196857
3038700,3038700,-73.92774789680003,40.69053957170439
3039500,3039500,-73.92473760679326,40.69296878765749
3042400,3042400,-73.97604836553549,40.606747932317504
3041000,3041000,-73.97545134203261,40.60097886896781
3041200,3041200,-73.97419168539453,40.604157181440456
5027301,5027301,-74.15184343129178,40.59975748832607
5027704,5027704,-74.15150135002857,40.58544072069052
3024400,3024400,-73.986236753807,40.62174759794518
3046800,3046800,-73.9806467969643,40.6214786385443
3044900,3044900,-73.93127347983642,40.71780240637528
4053900,4053900,-73.91656116015629,40.71051764004289
1017200,1017200,-73.9451336339327,40.793824750060466
1018000,1018000,-73.93959619325652,40.79440189802744
3027500,3027500,-73.93817848649758,40.68389702206704
3027700,3027700,-73.93876034403432,40.68682810152053
3012901,3012901,-73.97853035114157,40.68173531620353
3012902,3012902,-73.97602147043143,40.68077653535198
3045300,3045300,-73.92895751349627,40.70658407125793
3048500,3048500,-73.93634950010993,40.70784013886701
1014300,1014300,-73.96555888349867,40.78247274284834
1021600,1021600,-73.95438475814476,40.80067481834952
5018702,5018702,-74.1261528851098,40.60384524213348
5018902,5018902,-74.13805121839451,40.605236751443734
1019900,1019900,-73.96653302628928,40.80571203109671
4033100,4033100,-73.87362850489647,40.774376028230265
4090700,4090700,-73.83794167008008,40.77423513880861
4063700,4063700,-73.86230417906148,40.70833946325719
4063900,4063900,-73.85707736791468,40.70386244925141
5017700,5017700,-74.10398670121003,40.602453877267145
5018100,5018100,-74.12076563723875,40.58909101388186
5019800,5019800,-74.20490783987492,40.51771621321661
5024402,5024402,-74.2378348959028,40.50254547337212
5990100,5990100,-74.05314085604769,40.57624013863596
5022800,5022800,-74.18641673268051,40.57677298891314
3030800,3030800,-73.97954471024121,40.58658883644253
3038200,3038200,-73.98146658657947,40.59152622564346
2007400,2007400,-73.85286230533406,40.81947560916325
2008600,2008600,-73.84980808666624,40.81987921509913
3118800,3118800,-73.86591332233135,40.67904118826915
3120200,3120200,-73.8643636748164,40.676341314756634
4074700,4074700,-73.84520492378745,40.73260263456532
3042500,3042500,-73.93095856632041,40.70144840444494
2046201,2046201,-73.82736161423936,40.87436172255135
2046202,2046202,-73.83395548482375,40.87908832690766
2022101,2022101,-73.91811996488512,40.83827903903399
2038301,2038301,-73.89850948577572,40.857209896141285
2038302,2038302,-73.8949885923624,40.85746347520702
4155101,4155101,-73.71428361392864,40.75669010928264
4155102,4155102,-73.71515724461273,40.75119239074971
2014702,2014702,-73.90440168368112,40.83653962771255
2016900,2016900,-73.90272591316449,40.83779048560611
2034800,2034800,-73.85306720896375,40.86944865668724
2035000,2035000,-73.8482475102578,40.86850838576092
2029500,2029500,-73.90856025252114,40.88492947551551
2029700,2029700,-73.91183845805531,40.88490866961849
4013400,4013400,-73.8349788937798,40.705280483654604
4077500,4077500,-73.83233928586999,40.70910269684212
4009800,4009800,-73.8312078448208,40.68540009038244
4011000,4011000,-73.83501420760666,40.68731392812904
4084602,4084602,-73.81662098763152,40.665032890411204
4088400,4088400,-73.83430134880014,40.65837933132884
4070300,4070300,-73.85935659883829,40.716278134924146
4070700,4070700,-73.855565648381,40.71507215102943
4070900,4070900,-73.85502245084012,40.71926717216147
4060701,4060701,-73.89397948716176,40.71724280760708
3048900,3048900,-73.93925881166794,40.70292033078957
3049300,3049300,-73.94135384053757,40.70780734281282
4049302,4049302,-73.89177681630805,40.727864711153934
4080302,4080302,-73.8262715190957,40.74031616391885
1008200,1008200,-73.98087259031527,40.75061378163318
5022300,5022300,-74.15322470240761,40.636996667426715
2009600,2009600,-73.84387877394016,40.83444088705154
2020100,2020100,-73.92695754296118,40.84209105475693
4021900,4021900,-73.91774394745352,40.723503217605476
4053500,4053500,-73.91618450652284,40.71592735678559
2007800,2007800,-73.8528305952571,40.829172633248305
2009200,2009200,-73.85210980914846,40.83235749781142
2029600,2029600,-73.84509595365041,40.85537614360458
2006300,2006300,-73.92842208766325,40.823806790210526
1010300,1010300,-73.99721529858185,40.752133410329975
1008603,1008603,-73.96438670392398,40.754027290444164
1023801,1023801,-73.95392080181998,40.75746267303799
3079801,3079801,-73.95872041934338,40.66001182789012
3079802,3079802,-73.96137333906206,40.65799621788393
3005300,3005300,-74.01025286852136,40.67466408442093
3008500,3008500,-74.00646627273571,40.675855227715886
1019300,1019300,-73.96195497521448,40.80050510633111
1019500,1019500,-73.9683307473392,40.80315576325178
3005601,3005601,-74.0362897812976,40.61521048983508
3005602,3005602,-74.03576105695005,40.612781064745334
2013200,2013200,-73.82069174153568,40.81551935837492
3035500,3035500,-73.93348889355941,40.66440305701432
3088000,3088000,-73.93102156238284,40.66151815220726
2023100,2023100,-73.90247644294618,40.846180900021885
2039500,2039500,-73.89669690199665,40.84816586992845
2042100,2042100,-73.88276876486262,40.881468672457345
2041900,2041900,-73.88168177592077,40.876861492544485
2042500,2042500,-73.87903682595555,40.87108829917409
1029900,1029900,-73.91698725858608,40.86484132845861
1030900,1030900,-73.9103807576109,40.8759691372713
1024700,1024700,-73.94625100439686,40.838341862464745
4099100,4099100,-73.8000215553001,40.790302402768106
4133300,4133300,-73.77932304585522,40.73190422264796
4134700,4134700,-73.78111644273167,40.73793635299737
4136700,4136700,-73.76029812731292,40.74417829491117
4040400,4040400,-73.77078142842237,40.705152969837776
4044400,4044400,-73.78178703673662,40.70578344609215
4061601,4061601,-73.73188737702512,40.68185051934958
4062000,4062000,-73.73781799964507,40.68110649847245
4037600,4037600,-73.75414804912992,40.68781925003259
4079300,4079300,-73.83143438486618,40.73639343247689
3039100,3039100,-73.93365494773238,40.69979532590478
3042300,3042300,-73.92728890202314,40.699001953171795
4001900,4001900,-73.9450108854729,40.74855483329187
4017100,4017100,-73.92549453101613,40.749759710749366
4008300,4008300,-73.92869602758826,40.77262023652358
4008100,4008100,-73.93358076705772,40.77008063155837
4008700,4008700,-73.93457891854513,40.77437907848089
2005100,2005100,-73.92758418050278,40.813191280253186
1002000,1002000,-73.97567906572903,40.720427494790464
1002400,1002400,-73.97368809915355,40.723962811528644
4062400,4062400,-73.74206052479498,40.68581421700436
4062600,4062600,-73.7481148941434,40.68199367730621
4156700,4156700,-73.72963187242317,40.74060565332475
4162100,4162100,-73.72974380725263,40.7284739803298
4021400,4021400,-73.81515778338422,40.706074403553075
4060100,4060100,-73.90241316971078,40.71521351588796
4060300,4060300,-73.89900168992354,40.71392222708143
1002700,1002700,-73.99901190523154,40.712550866127735
1016700,1016700,-73.98100662104473,40.78527298866139
1015900,1015900,-73.98454646960782,40.77965673787515
1016300,1016300,-73.98366746783549,40.78264842571575
4027800,4027800,-73.78291579464796,40.68609749645552
4028800,4028800,-73.78593732926127,40.67876884967498
4049301,4049301,-73.8942515024935,40.732367367538494
4049700,4049700,-73.8903730131573,40.73175160069466
1012400,1012400,-73.95383567387636,40.766699731544016
1013200,1013200,-73.95132841648308,40.769675739154636
2001900,2001900,-73.91468127086819,40.803028301855896
2002300,2002300,-73.92584564260122,40.809083945585314
5020700,5020700,-74.13506041732428,40.637806331127805
5021300,5021300,-74.13888303913515,40.63261862715942
3028000,3028000,-74.00593722294954,40.6021666817928
3028200,3028200,-74.0040679030272,40.60071045542257
4014201,4014201,-73.82464109524356,40.70097393310468
4014202,4014202,-73.82031211831952,40.69869051822178
4045200,4045200,-73.79955993864013,40.71458544983381
4045400,4045400,-73.79603857448578,40.71262988774038
4066501,4066501,-73.887376350452,40.719339200879
4066900,4066900,-73.88592153606535,40.723566835472006
3030700,3030700,-73.92622084507929,40.67554371826314
3034700,3034700,-73.92797377294868,40.67265835980566
4085700,4085700,-73.82305582535294,40.75706083441688
4019900,4019900,-73.93378853356806,40.73532208087749
4015100,4015100,-73.9108447061851,40.76016753755652
4016300,4016300,-73.90988095477675,40.75631041085645
4128300,4128300,-73.76881557028848,40.733898934599495
4129103,4129103,-73.7597220829165,40.73669461995619
1011800,1011800,-73.96085525533108,40.76527473589241
1012600,1012600,-73.9585256312246,40.76846727989073
4147900,4147900,-73.74176051415412,40.76988200491726
4150702,4150702,-73.73074615277258,40.766448066825234
2027600,2027600,-73.8215984621893,40.85474045598915
1025500,1025500,-73.94393312335056,40.84548453836965
1026500,1026500,-73.94007631560397,40.849640593421434
4152901,4152901,-73.73369936884855,40.75238060874733
5015602,5015602,-74.16180515499363,40.53602194040585
5017011,5017011,-74.17023207515264,40.5456361605793
5014604,5014604,-74.15976159333248,40.550042783571314
5015601,5015601,-74.15458265197815,40.542153388585135
3034800,3034800,-73.98252757072021,40.58093990846718
2034300,2034300,-73.89817558259436,40.90968720245845
2043500,2043500,-73.88197688707784,40.89460025346909
2039700,2039700,-73.88544256529494,40.86188531611374
2039901,2039901,-73.89365462216892,40.863513845110084
2033400,2033400,-73.87547660290011,40.85774275024374
2033600,2033600,-73.86888572484466,40.86848948599456
4012301,4012301,-73.89908444832464,40.77578745685184
4013500,4013500,-73.8989761400865,40.77064857776829
4042700,4042700,-73.85381099121898,40.74371642724709
4099703,4099703,-73.7748794602203,40.78326563118043
4099704,4099704,-73.78063168326148,40.78174166930346
4036600,4036600,-73.76309635154294,40.68564567536368
4042600,4042600,-73.77023785926961,40.6888477757304
1007600,1007600,-73.98729624432275,40.747565942126194
1008400,1008400,-73.98409384531456,40.75196991067857
4101001,4101001,-73.74928166953738,40.598022941393985
4101002,4101002,-73.74145570969145,40.59949132509301
2009000,2009000,-73.84183241146212,40.82169391339334
2019400,2019400,-73.83591215176162,40.83350606954668
2045600,2045600,-73.8210539970113,40.88873753425275
2050400,2050400,-73.80443481554582,40.87164464877874
4107201,4107201,-73.82192673497156,40.603687159087855
4107202,4107202,-73.81209629553496,40.61834285878271
4122701,4122701,-73.80710012621472,40.733303541252965
4122702,4122702,-73.8127456478808,40.73310649690989
3096000,3096000,-73.91475443693473,40.6459325554277
3096200,3096200,-73.91050391580522,40.64501784062831
5017010,5017010,-74.19604673636574,40.55109919148983
5020801,5020801,-74.20976771674059,40.548706274788465
4103202,4103202,-73.74753010887937,40.606646487659624
4026000,4026000,-73.79331117190058,40.692748103219934
4026200,4026200,-73.79208771175074,40.6910086322189
4018700,4018700,-73.9246838398762,40.73664776527009
3038600,3038600,-73.9751079801693,40.592349291966
3039800,3039800,-73.9755130616951,40.59544703085517
3002300,3002300,-73.98327527488898,40.699563632050804
1000500,1000500,-74.01695321346166,40.688949892011195
3004700,3004700,-74.0016504369061,40.688428185973905
5005900,5005900,-74.09926319689605,40.625319409815056
2035900,2035900,-73.88336977320762,40.84020507132567
2015500,2015500,-73.88998526708428,40.835524080310655
2016100,2016100,-73.88501825758728,40.836844995383075
2002000,2002000,-73.86610388937783,40.817578211052655
2002400,2002400,-73.87135268714755,40.81648393261863
4079702,4079702,-73.82941924843006,40.75134660665947
4083700,4083700,-73.81978299069745,40.74472265533931
4079701,4079701,-73.82475602796569,40.75334310592416
4084500,4084500,-73.82023433974786,40.74996488034144
4085900,4085900,-73.82080023843673,40.754985560494674
1005000,1005000,-73.98721492696394,40.73611351722881
1005200,1005200,-73.99045862323885,40.73743473638488
2020000,2020000,-73.84551441001094,40.84282986136867
2025600,2025600,-73.85021870543733,40.844390980618265
3002100,3002100,-73.98651052365629,40.70318465973692
3019100,3019100,-73.96441852889129,40.69524009428257
3053900,3053900,-73.96256051430063,40.70264877047536
3054300,3054300,-73.97117236818518,40.70084813051093
1024100,1024100,-73.9459965160461,40.8341150096087
2019700,2019700,-73.91998357876466,40.83520567459741
2021900,2021900,-73.91960127256232,40.83966865773026
1013600,1013600,-73.94870549269895,40.772815175234626
1013800,1013800,-73.95381524483155,40.77492220348522
3004400,3004400,-74.0359604574009,40.63081673160147
3004600,3004600,-74.03631755624271,40.62700313051977
3021300,3021300,-73.96046637747739,40.66836643192658
3032500,3032500,-73.9577655234587,40.66729925609783
4064102,4064102,-73.85347014069256,40.70206693630149
4064500,4064500,-73.85219839755833,40.709111457695236
4030600,4030600,-73.78036166306782,40.66490305314527
4071600,4071600,-73.78652614357487,40.64697564669226
2020502,2020502,-73.91945022726055,40.851389704777745
2024700,2024700,-73.91843579248474,40.85548007493895
2021501,2021501,-73.91825116376417,40.849454833186165
2021502,2021502,-73.91671618564396,40.84803793162329
4055200,4055200,-73.74961246516789,40.72776182502707
4130100,4130100,-73.73977056619515,40.73348807762303
4017900,4017900,-73.93027701464018,40.74468913999891
4018101,4018101,-73.92412227602989,40.74450978026169
4018102,4018102,-73.92226869599864,40.74429165550345
4018300,4018300,-73.9196685618283,40.74534115790004
3034000,3034000,-73.99647526948534,40.572311766536856
3035200,3035200,-73.98076263260201,40.5732026533181
4063800,4063800,-73.73303638016958,40.66984421773938
4064600,4064600,-73.7423359725627,40.6727741757255
4038302,4038302,-73.84087107083317,40.74066569622571
4075701,4075701,-73.8348090635867,40.71821502308952
4025100,4025100,-73.90965568309674,40.744925962979195
4025302,4025302,-73.91314420873658,40.7442179662662
4023500,4023500,-73.9175986087943,40.739344090354386
4025301,4025301,-73.91651423868159,40.74456617020302
4021600,4021600,-73.82358091578881,40.70942708244782
4077300,4077300,-73.83529614933914,40.71093184499569
4079000,4079000,-73.79655925757847,40.67247933137687
4081400,4081400,-73.80388808965195,40.67070249436084
4000100,4000100,-73.9506525935933,40.74321263973134
4000700,4000700,-73.95140840650262,40.74484164603412
2011000,2011000,-73.83259280235804,40.81663946046543
2014400,2014400,-73.82334992262852,40.82129236518859
2004300,2004300,-73.91705016732443,40.81361839666033
2003900,2003900,-73.92141892419855,40.809718597403524
2004100,2004100,-73.91941493408207,40.811380354920146
5006700,5006700,-74.10109228560229,40.635194193876956
5007500,5007500,-74.09094045759026,40.633592324014096
3028700,3028700,-73.9354279135839,40.69563531550824
3028900,3028900,-73.93300416286331,40.69305162629733
3039300,3039300,-73.93000526126414,40.69562807438944
3016200,3016200,-74.03124249748566,40.613307597054835
3016400,3016400,-74.02775203662199,40.60809599319641
1002100,1002100,-74.01012052225428,40.71435511410405
4065400,4065400,-73.74005677334314,40.662423086694616
4068000,4068000,-73.75010490058183,40.66370077074098
1009900,1009900,-74.00488470534958,40.75201191714892
1011700,1011700,-73.99965411100396,40.75981007701241
1031703,1031703,-74.0151598827756,40.71536810823871
1001300,1001300,-74.01302219611902,40.70913610267367
1031704,1031704,-74.01708510919107,40.70839134395219
1000600,1000600,-73.98947620104171,40.7119514336501
1000800,1000800,-73.99451086959537,40.711775229850694
2026601,2026601,-73.83413220047761,40.847429034150785
2028400,2028400,-73.83869616490803,40.84949807287126
2026400,2026400,-73.83209967649739,40.84178105003085
2026602,2026602,-73.83061293488501,40.845982359068444
2018900,2018900,-73.93024802909888,40.83174364435382
2019300,2019300,-73.92933093408931,40.83637062603431
1000201,1000201,-73.98584690238212,40.71186654054949
1000202,1000202,-73.98132475698483,40.71213972996371
4024300,4024300,-73.90218946749566,40.73658781639305
4024500,4024500,-73.90490610748347,40.73949186494285
4099705,4099705,-73.78578854343645,40.78743002502791
4099900,4099900,-73.77668769471641,40.79177357428875
4003400,4003400,-73.85818603206302,40.68477317979973
3118600,3118600,-73.86777996864231,40.681465599001136
5027702,5027702,-74.16366575951238,40.5800900808963
5027900,5027900,-74.14910021751139,40.57496283673796
4065600,4065600,-73.72959835961655,40.659913113124695
4066400,4066400,-73.74506503610006,40.650574856254366
3024100,3024100,-73.95380364080175,40.6922218146721
3123700,3123700,-73.95674043809088,40.69673840589042
2029302,2029302,-73.91589756903947,40.879211897899836
4010000,4010000,-73.82888545672505,40.6811538813013
4086400,4086400,-73.83159459236124,40.67334491888628
2006900,2006900,-73.9157734698209,40.82186605203967
2017300,2017300,-73.91651316054964,40.82630651952805
3030600,3030600,-73.98613396953611,40.59115562797182
3031400,3031400,-73.99233203503901,40.586123926278354
3053500,3053500,-73.96122339156334,40.70614279017521
3054700,3054700,-73.96658791231899,40.70853131677802
3033000,3033000,-73.99874909515495,40.579189789252
3032800,3032800,-73.99768389937834,40.576367600965845
3033600,3033600,-74.00739545153668,40.57722084826285
2021800,2021800,-73.86974437818577,40.837410620375294
2024000,2024000,-73.86887773735668,40.84162714240358
2006000,2006000,-73.8779758030141,40.83771016578192
2006200,2006200,-73.87554718397975,40.833288793963824
3030300,3030300,-73.91791574151978,40.67509105778584
3036501,3036501,-73.9115192596964,40.675017480441014
3079602,3079602,-73.9576546490641,40.652760264039664
3082000,3082000,-73.95131016446503,40.65345356580176
3082200,3082200,-73.95442807270103,40.65328829806547
1003400,1003400,-73.98145754190695,40.729006398535006
3090000,3090000,-73.91981429935083,40.66624212032243
3000900,3000900,-73.99162910530261,40.69173075379095
3036100,3036100,-73.91995812558997,40.66956157204361
3078200,3078200,-73.9414428389542,40.63785353151648
3083000,3083000,-73.94550258764895,40.6408871849732
1006000,1006000,-73.97658010269751,40.73466595073745
3031300,3031300,-73.94430792946078,40.67653265429828
3031500,3031500,-73.94991984857303,40.676866244752894
3019300,3019300,-73.96264044373305,40.6912795301635
3023300,3023300,-73.9574898757663,40.68879549807691
1002800,1002800,-73.97681306229778,40.72686084205478
1004400,1004400,-73.97658160573889,40.730948147506766
4137700,4137700,-73.75003445241651,40.74712779018156
4138502,4138502,-73.74551105987194,40.75214451530622
1028700,1028700,-73.93192133357519,40.86353771912406
1029700,1029700,-73.92438733022313,40.87237675398801
3000100,3000100,-73.99382556658823,40.70021324772725
3000301,3000301,-73.99736562853889,40.69636272174026
1023300,1023300,-73.94999442533383,40.82852084186591
1023700,1023700,-73.94758682560396,40.83147138342949
